catalog_id,name,slug,catalog_url,website_url,tagline,description,categories,is_featured,is_affiliate,published_at,updated_at
cmiuc2w5n00umw171n0vn4inq,CDrone,cdrone,https://geospatialcatalog.com/cdrone,https://deepscenario.github.io/CDrone/,CDrone provides a synthetic drone dataset and data augmentation for monocular 3D object detection.,"CDrone introduces the CARLA Drone dataset, expanding camera perspectives for monocular 3D object detection benchmarks. It also develops GroundMix, an effective data augmentation pipeline that significantly boosts detection accuracy. This work aims to encourage progress in 3D detection frameworks.",Data|Tooling,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:45.380Z
cmiuc05xf00k1w171cqxpf423,Census Bureau Data,census-bureau-data,https://geospatialcatalog.com/census-bureau-data,https://data.census.gov/cedsci/,"Explore, customize, and download official data about America's people, places, and economy.","This official United States Census Bureau platform provides comprehensive data on America's people, places, and economy. Users can explore, customize, and download various data assets, including tables, maps, charts, profiles, and microdata. It offers tools to build customized maps and access detailed community profiles across numerous geographies.",Data|Tooling,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:37.874Z
cmiuc08uh00klw171ze182sl3,Census Mapping Files,census-mapping-files,https://geospatialcatalog.com/census-mapping-files,https://www.census.gov/geographies/mapping-files.html,Provides access to geographic information files from the U.S. Census Bureau for mapping and analysis.,"The U.S. Census Bureau offers various mapping files for download, enabling users to integrate geographical information into their GIS projects. Available formats include Shapefiles (Partnership, TIGER/Line, Cartographic Boundary), KML, and File Geodatabase files. These resources support data visualization, analysis, and research related to U.S. demographic and economic data.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:42.786Z
cmiuc38ff00wsw171gph0jiz2,Census Subdivision Boundary File,census-subdivision-boundary-file,https://geospatialcatalog.com/census-subdivision-boundary-file,https://www12.statcan.gc.ca/census-recensement/2011/geo/bound-limit/bound-limit-eng.cfm,Provides Canada's census subdivision boundaries for mapping and geographic analysis.,"This file contains the boundaries of all census subdivisions across Canada, which are municipalities or equivalent areas like Indian reserves and unorganized territories. It offers a crucial framework for geographic analysis and mapping using various GIS and mapping software. A comprehensive reference guide is also included with the file.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:33:03.201Z
cmiuc015g00ipw171einp3d29,Center For Hazards & Risk Research,center-for-hazards-risk-research,https://geospatialcatalog.com/center-for-hazards-risk-research,http://www.ldeo.columbia.edu/chrr/research/hotspots/coredata.html,"Provides freely available global core data sets for natural disaster hotspots, including hazard frequency, distribution, and risk analysis.","This platform offers a comprehensive collection of core data sets related to Natural Disaster Hotspots – A Global Risk Analysis. These data sets are freely available for download and include information on hazard frequency, distribution, mortality risks, and economic loss deciles for various natural disasters. The data is provided in common GIS-compatible formats to facilitate research and analysis.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:32.954Z
cmiuc2oth00sxw171pib7o3g5,Chalmers Cloud Ice Climatology,chalmers-cloud-ice-climatology,https://geospatialcatalog.com/chalmers-cloud-ice-climatology,https://registry.opendata.aws/ccic/,"A novel, deep-learning-based climate record of ice-particle concentrations in the atmosphere.","The Chalmers Cloud Ice Climatology (CCIC) provides a deep-learning-based climate record of atmospheric ice-particle concentrations. This dataset offers high spatial and temporal resolution, making it suitable for evaluating weather and climate models or studying individual weather systems. It is updated quarterly and available under a CC BY 4.0 license.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:35.663Z
cmiubzyhm00i6w171p0aard9w,Chesapeake Bay Program Data,chesapeake-bay-program-data,https://geospatialcatalog.com/chesapeake-bay-program-data,http://www.chesapeakebay.net/data,A comprehensive data hub providing access to monitoring and modeling data for the Chesapeake Bay ecosystem.,"This platform offers access to a wide array of current and historical monitoring and modeling data related to the Chesapeake Bay. Users can query databases using parameters like geographic region and date range, with results available as downloadable text files for further analysis. A robust Quality Assurance Program ensures the accuracy of environmental datasets.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:28.431Z
cmiubzz2d00iaw171a8hbst4z,City of Houston GIS,city-of-houston-gis,https://geospatialcatalog.com/city-of-houston-gis,https://mycity.maps.arcgis.com/home/index.html,MyCity Houston GIS Online provides geographic reference and services for the public.,"This portal offers a variety of GIS applications and open data for the City of Houston, serving as a public service for geographic reference. It includes tools for crime statistics, land use, council member lookup, and solid waste collection schedules. The site also provides access to historical maps and planning resources for the community.",Data|Tooling,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:28.511Z
cmiuc1z4700nnw171nvix02tn,City of Toronto,city-of-toronto,https://geospatialcatalog.com/city-of-toronto,https://www.toronto.ca/city-government/data-research-maps/open-data/,The City of Toronto provides a comprehensive open data portal for public access to various municipal datasets.,"This platform offers a wide array of datasets covering city services, community information, and economic development. It serves as a central hub for researchers, developers, and citizens to access and utilize public information from Toronto's municipal government.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:04.749Z
cmiubzva700hew171op5wku4k,Civil War Battlefield Boundaries,civil-war-battlefield-boundaries,https://geospatialcatalog.com/civil-war-battlefield-boundaries,https://irma.nps.gov/DataStore/Reference/Profile/2279732,"A National Park Service repository providing references and data, including Civil War battlefield boundaries.","The NPS DataStore is a comprehensive online repository managed by the National Park Service (NPS) for integrated resource management data and references. This specific profile provides detailed citation information for ""Civil War Battlefield Boundaries,"" a public reference.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-07T13:16:19.848Z
cmiubzsw700gow1719s3uz4jx,Climate Change Knowledge Portal,climate-change-knowledge-portal,https://geospatialcatalog.com/climate-change-knowledge-portal,https://climateknowledgeportal.worldbank.org/,"A global hub for climate-related data, insights, and knowledge resources from the World Bank.","The Climate Change Knowledge Portal serves as a central repository for global climate data, encompassing historical and future climate projections, vulnerabilities, and impacts. It provides a platform to access country, subnational, and watershed-level climate information, facilitating informed decision-making for development.","Blogs, Newsletters, and Podcasts|Data",False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:23.142Z
cmiuc1qsq00lzw171h1j5d9f1,Climate Watch,climate-watch,https://geospatialcatalog.com/climate-watch,http://cait.wri.org/,"Open data, visualizations, and analysis for understanding global climate progress and emissions.","Climate Watch provides comprehensive open data, visualizations, and analytical tools for policymakers, researchers, and stakeholders. It offers insights into countries' climate progress, including Nationally Determined Contributions (NDCs), Long-Term Strategies (LTS), and Net-Zero Targets, aligning with the Paris Agreement.",Data|Tooling,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:31:53.917Z
cmiuc2ui100u4w171a2tfa5a7,"ClimateNA, ClimateEU, ClimateAF, ClimateSA",climatena-climateeu-climateaf-climatesa,https://geospatialcatalog.com/climatena-climateeu-climateaf-climatesa,https://sites.ualberta.ca/~ahamann/data.html,"Current, historical, and projected climate data for North America, South America, Europe, and Africa.","This service provides current, historical, and projected climate data for North America, South America, Europe, and Africa. Users can download interpolated data grids at 1km and 5km resolution or utilize software packages to query specific point locations. The platform also offers numerous derived variables like drought indices and growing degree days.",Data|Tooling,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:45.136Z
cmiuc08rl00kiw171sbdusnlj,CLMS portfolio,clms-portfolio,https://geospatialcatalog.com/clms-portfolio,https://land.copernicus.eu/pan-european/satellite-derived-products/eu-dem/eu-dem-v1.1?tab=mapview,The Copernicus Land Monitoring Service provides access to a portfolio of satellite-derived land monitoring products for Europe.,"The Copernicus Land Monitoring Service (CLMS) offers a comprehensive portfolio of satellite-derived products for land monitoring across Europe. This includes full-coverage land cover and use data, land cover in priority areas, and bio-geophysical variables, supporting environmental policies and sustainable resource management. The service provides access to a dataset catalogue and a data viewer for exploring available products like EU-DEM.",Data|Tooling,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:42.777Z
cmiubzwr700hgw171qyconjjy,CNIG Download Center,cnig-download-center,https://geospatialcatalog.com/cnig-download-center,https://centrodedescargas.cnig.es/CentroDescargas/modelos-digitales-elevaciones,The official download center for geographical information from Spain's National Geographic Institute.,This platform provides access to a wide range of geospatial data and cartographic products from the Instituto Geográfico Nacional (IGN) and Centro Nacional de Información Geográfica (CNIG) of Spain. Users can download various types of geographical information for diverse applications.,Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:28.174Z
