osm_type,osm_id,lon,lat,man_made,tower_type,operator,name,radio,mobile_phone,tags_json,tower_id
node,8637709581,103.4517315,4.3877017,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_N8637709581
node,8621891632,103.4521446,4.5786521,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_N8621891632
way,1303810175,103.4562265,4.2414556,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_W1303810175
way,1303810174,103.4562671,4.2411967,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_W1303810174
way,1303814691,103.4647939,4.3172975,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_W1303814691
way,1303814692,103.4652265,4.3168916,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_W1303814692
way,1303814690,103.4665746,4.3175726,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_W1303814690
way,1303814689,103.4667412,4.3177455,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_W1303814689
node,6700401660,103.4896103,1.6985874,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:construction"": ""lattice_steel"", ""tower:type"": ""communication""}",MY_N6700401660
node,3902995237,103.5033926,1.6608071,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N3902995237
node,3902995230,103.5190602,1.6519956,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N3902995230
node,3902995227,103.5196476,1.6519011,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N3902995227
way,229952243,103.5471281,1.6001426,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_W229952243
node,9038753536,103.5527046,1.6698785,communications_tower,communication,,,UNKNOWN,,"{""access"": ""private"", ""aeroway:light"": ""obstacle"", ""ele"": ""80.61"", ""man_made"": ""communications_tower"", ""material"": ""steel"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_N9038753536
node,4553240899,103.5536218,1.3768311,mast,,,,UNKNOWN,,"{""man_made"": ""mast""}",MY_N4553240899
node,4553240947,103.5543907,1.3723461,mast,,,,UNKNOWN,,"{""man_made"": ""mast""}",MY_N4553240947
node,4540536734,103.5592916,1.3814116,mast,,,,UNKNOWN,,"{""man_made"": ""mast""}",MY_N4540536734
node,4540518868,103.5718841,1.3859124,mast,,,,UNKNOWN,,"{""man_made"": ""mast""}",MY_N4540518868
node,9040373402,103.5722405,1.6806376,communications_tower,communication,,,UNKNOWN,,"{""access"": ""private"", ""aeroway:light"": ""obstacle"", ""ele"": ""152.4"", ""ele:ft"": ""550"", ""man_made"": ""communications_tower"", ""material"": ""steel"", ""note"": ""elevation at top of tower."", ""source"": ""CAAM eAIP 20210812"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_N9040373402
node,9040090263,103.5726321,1.6269702,mast,communication,,,UNKNOWN,,"{""access"": ""private"", ""aeroway:light"": ""obstacle"", ""man_made"": ""mast"", ""source"": ""CAAM eAIP 20210812"", ""tower:construction"": ""freestanding"", ""tower:type"": ""communication""}",MY_N9040090263
node,11158439300,103.5761565,1.6190743,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_N11158439300
node,8194411065,103.5780475,1.5377618,mast,communication,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:construction"": ""freestanding"", ""tower:type"": ""communication""}",MY_N8194411065
node,8194411066,103.5786644,1.5377565,mast,communication,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:construction"": ""freestanding"", ""tower:type"": ""communication""}",MY_N8194411066
node,8194478063,103.5839698,1.5497872,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_N8194478063
node,4540518856,103.5845653,1.3949569,mast,,,,UNKNOWN,,"{""man_made"": ""mast""}",MY_N4540518856
node,8194554171,103.5859224,1.5389013,mast,communication,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:construction"": ""freestanding"", ""tower:type"": ""communication""}",MY_N8194554171
node,8194311012,103.5862094,1.5665474,mast,communication,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:construction"": ""freestanding"", ""tower:type"": ""communication""}",MY_N8194311012
node,8194411113,103.5877973,1.5410651,mast,communication,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:construction"": ""freestanding"", ""tower:type"": ""communication""}",MY_N8194411113
node,8296464154,103.5890713,1.4591571,mast,communication,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:construction"": ""freestanding"", ""tower:type"": ""communication""}",MY_N8296464154
node,4540518855,103.5890899,1.3912877,mast,,,,UNKNOWN,,"{""man_made"": ""mast""}",MY_N4540518855
node,8296464134,103.5893208,1.4663323,mast,communication,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:construction"": ""freestanding"", ""tower:type"": ""communication""}",MY_N8296464134
node,8242471252,103.5905465,1.6489165,mast,communication,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:construction"": ""freestanding"", ""tower:type"": ""communication""}",MY_N8242471252
node,8242031174,103.5924375,1.6602508,mast,communication,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:construction"": ""freestanding"", ""tower:type"": ""communication""}",MY_N8242031174
node,8194880382,103.5928237,1.558729,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_N8194880382
node,8194310997,103.5943633,1.5679041,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_N8194310997
node,5046482112,103.5974462,1.492749,mast,,,,UNKNOWN,,"{""man_made"": ""mast""}",MY_N5046482112
node,9040477852,103.6013974,1.6663744,mast,communication,,,UNKNOWN,,"{""access"": ""private"", ""aeroway:light"": ""obstacle"", ""ele"": ""86.86"", ""ele:ft"": ""285"", ""man_made"": ""mast"", ""note"": ""elevation at top of tower."", ""source"": ""CAAM eAIP 20210812"", ""tower:type"": ""communication""}",MY_N9040477852
node,8242137991,103.6064306,1.6440034,mast,communication,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:construction"": ""freestanding"", ""tower:type"": ""communication""}",MY_N8242137991
node,3902995226,103.6101796,1.4533307,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N3902995226
node,8248283073,103.6102192,1.6290454,mast,communication,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:construction"": ""freestanding"", ""tower:type"": ""communication""}",MY_N8248283073
node,5249581791,103.6122201,1.3618865,mast,,,,UNKNOWN,,"{""man_made"": ""mast""}",MY_N5249581791
node,7010113806,103.613602,1.6589239,tower,communication,,,UNKNOWN,,"{""aeroway:light"": ""obstacle"", ""ele"": ""131"", ""man_made"": ""tower"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_N7010113806
node,9038753537,103.6137329,1.6591623,tower,communication,,,UNKNOWN,,"{""aeroway:light"": ""obstacle"", ""man_made"": ""tower"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_N9038753537
node,10290743704,103.6141916,1.6060962,communications_tower,communication,,,UNKNOWN,,"{""man_made"": ""communications_tower"", ""tower:type"": ""communication""}",MY_N10290743704
node,13142317645,103.6158183,2.6684175,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N13142317645
node,8850585799,103.6218372,2.6489683,mast,communication,,,UNKNOWN,,"{""man_made"": ""mast"", ""mapillary"": ""398126661460785"", ""tower:construction"": ""guyed_lattice"", ""tower:type"": ""communication""}",MY_N8850585799
node,8297204273,103.6231877,1.5018154,mast,communication,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:construction"": ""freestanding"", ""tower:type"": ""communication""}",MY_N8297204273
node,8297308060,103.6237818,1.5022444,mast,communication,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:construction"": ""freestanding"", ""tower:type"": ""communication""}",MY_N8297308060
node,8297308061,103.6240366,1.5024764,communications_tower,communication,,,UNKNOWN,,"{""man_made"": ""communications_tower"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_N8297308061
node,9040373401,103.6240903,1.5379428,tower,communication,,,UNKNOWN,,"{""access"": ""private"", ""aeroway:light"": ""obstacle"", ""ele"": ""82.58"", ""ele:ft"": ""271"", ""man_made"": ""tower"", ""material"": ""steel"", ""source"": ""CAAM eAIP 20210812"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_N9040373401
node,8300544984,103.6378191,1.5121317,mast,communication,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:construction"": ""freestanding"", ""tower:type"": ""communication""}",MY_N8300544984
node,8300543972,103.6501667,1.5156897,mast,communication,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:construction"": ""freestanding"", ""tower:type"": ""communication""}",MY_N8300543972
node,8254539319,103.6569084,1.6104745,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_N8254539319
node,9038719772,103.6642818,1.6432701,mast,lighting,,,UNKNOWN,,"{""height"": ""36.58"", ""man_made"": ""mast"", ""tower:construction"": ""freestanding"", ""tower:type"": ""lighting""}",MY_N9038719772
node,9038719774,103.6647364,1.6417445,mast,lighting,,,UNKNOWN,,"{""height"": ""36.58"", ""man_made"": ""mast"", ""tower:construction"": ""freestanding"", ""tower:type"": ""lighting""}",MY_N9038719774
node,9038719773,103.6647371,1.6420328,mast,lighting,,,UNKNOWN,,"{""height"": ""36.58"", ""man_made"": ""mast"", ""tower:construction"": ""freestanding"", ""tower:type"": ""lighting""}",MY_N9038719773
node,9038719827,103.6653013,1.6405688,mast,lighting,,,UNKNOWN,,"{""height"": ""36.58"", ""man_made"": ""mast"", ""tower:construction"": ""freestanding"", ""tower:type"": ""lighting""}",MY_N9038719827
node,9038719771,103.6656752,1.6401841,mast,lighting,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:construction"": ""freestanding"", ""tower:type"": ""lighting""}",MY_N9038719771
node,11388841309,103.6660546,1.6392041,mast,lighting,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:construction"": ""freestanding"", ""tower:type"": ""lighting""}",MY_N11388841309
node,11388880572,103.6662638,1.6380864,mast,lighting,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:construction"": ""freestanding"", ""tower:type"": ""lighting""}",MY_N11388880572
node,8254392355,103.666614,1.6107333,mast,communication,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:construction"": ""freestanding"", ""tower:type"": ""communication""}",MY_N8254392355
node,10948802708,103.6668932,1.6374518,mast,lighting,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:construction"": ""freestanding"", ""tower:type"": ""lighting""}",MY_N10948802708
node,11388862435,103.6675487,1.6344214,mast,lighting,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:construction"": ""freestanding"", ""tower:type"": ""lighting""}",MY_N11388862435
node,11388862434,103.6677822,1.6337726,mast,lighting,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:construction"": ""freestanding"", ""tower:type"": ""lighting""}",MY_N11388862434
node,11360752509,103.6709121,1.4948546,tower,communication,,,NR,yes,"{""communication:4g"": ""yes"", ""communication:4g+"": ""yes"", ""communication:5g"": ""yes"", ""communication:gsm"": ""yes"", ""communication:lte"": ""yes"", ""communication:mobile_phone"": ""yes"", ""man_made"": ""tower"", ""tower:construction"": ""tower"", ""tower:type"": ""communication""}",MY_N11360752509
node,13325808685,103.6766831,1.5418602,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_N13325808685
node,11360752510,103.6769296,1.4948844,tower,communication,,,LTE,yes,"{""communication:4g"": ""yes"", ""communication:4g+"": ""yes"", ""communication:lte"": ""yes"", ""communication:mobile_phone"": ""yes"", ""man_made"": ""tower"", ""tower:construction"": ""monopole"", ""tower:type"": ""communication""}",MY_N11360752510
node,9040072038,103.7029083,1.5369762,communications_tower,communication,,,UNKNOWN,,"{""access"": ""private"", ""aeroway:light"": ""obstacle"", ""ele"": ""76.2"", ""ele:ft"": ""250"", ""man_made"": ""communications_tower"", ""material"": ""steel"", ""source"": ""CAAM eAIP 20210812"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_N9040072038
node,9040477851,103.7035105,1.5478138,mast,communication,,,UNKNOWN,,"{""aeroway:light"": ""obstacle"", ""ele"": ""86.86"", ""ele:ft"": ""285"", ""man_made"": ""mast"", ""note"": ""elevation at top of tower."", ""source"": ""CAAM eAIP 20210812"", ""tower:type"": ""communication""}",MY_N9040477851
node,9040477850,103.7040228,1.5378476,communications_tower,communication,,,UNKNOWN,,"{""access"": ""private"", ""aeroway:light"": ""obstacle"", ""man_made"": ""communications_tower"", ""material"": ""steel"", ""source"": ""CAAM eAIP 20210812"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_N9040477850
node,9040016330,103.7283222,1.5073147,tower,communication,,,UNKNOWN,,"{""access"": ""private"", ""aeroway:light"": ""obstacle"", ""height"": ""36.6"", ""man_made"": ""tower"", ""material"": ""steel"", ""source"": ""CAAM eAIP 20210812"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_N9040016330
node,10948101724,103.7492616,1.5788316,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N10948101724
node,8302956903,103.7508099,1.4982185,mast,lighting,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:construction"": ""freestanding"", ""tower:type"": ""lighting""}",MY_N8302956903
node,8302956904,103.7509011,1.4967035,mast,lighting,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:construction"": ""freestanding"", ""tower:type"": ""lighting""}",MY_N8302956904
node,10948101740,103.7520538,1.5893058,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N10948101740
node,8302956902,103.7521496,1.4981689,mast,lighting,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:construction"": ""freestanding"", ""tower:type"": ""lighting""}",MY_N8302956902
node,8302956901,103.7521765,1.4968349,mast,lighting,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:construction"": ""freestanding"", ""tower:type"": ""lighting""}",MY_N8302956901
node,8302956900,103.7522851,1.4965547,mast,lighting,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:construction"": ""freestanding"", ""tower:type"": ""lighting""}",MY_N8302956900
node,10948101726,103.7557291,1.6004114,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N10948101726
node,10948101725,103.7636669,1.5879361,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N10948101725
node,9040016331,103.7865154,1.5400034,tower,communication,,,UNKNOWN,,"{""access"": ""private"", ""aeroway:light"": ""obstacle"", ""height"": ""36.6"", ""man_made"": ""tower"", ""material"": ""steel"", ""source"": ""CAAM eAIP 20210812"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_N9040016331
way,1388820991,103.80241,2.5766168,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_W1388820991
node,9040431790,103.8152137,1.7710648,communications_tower,communication,,,UNKNOWN,,"{""access"": ""private"", ""aeroway:light"": ""obstacle"", ""ele"": ""375.2"", ""ele:ft"": ""1231"", ""man_made"": ""communications_tower"", ""material"": ""steel"", ""note"": ""elevation at top of tower."", ""source"": ""CAAM eAIP 20210812"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_N9040431790
